tarefa,nivel,cluster,repeticao,acerto,obtido,esperado,sequencia,referencia,ordem,precisao,rodadas,tokens_prompt,tokens_completion,tokens_total,tokens_informados,chars_ferramentas,segundos_llm,segundos_ferramentas,segundos_total,replanejamentos,recusas,erro,resposta,provider,modelo,exemplos,compactado,seed,data
S09,simple,taquara,1,1,82.0,82,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,470,0.0,0.002,0.002,0,0,,O alimentador TQR0007 tem 82 (transformadores).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S01,simple,tijuca,2,1,4.246,4.246,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador ALC9925 tem 4.246 km (km de rede MT).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M05,medium,ipanema,2,1,404.0,404,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,159,0.0,0.001,0.001,0,0,,"A jusante da chave 505111870 ficam 404 UCBT (404 clientes, 8 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M13,medium,ipanema,5,1,1730.0,1730,[],[],1.0,1.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,,Falta transitória em 11409068 (PTS0001): o religador 10933610 religou em 2.0 s; 1730 UCBT ficaram sem tensão durante o tempo morto. Nenhuma manobra; registrar a ocorrência e acompanhar reincidência.,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M02,medium,tijuca,2,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M12,medium,ipanema,3,1,1816.0,1816,[],[],1.0,1.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,,"Chave 10934177 (NF, fechada) indisponível por bateria do comando: não entra em planos de manobra até restabelecer o telecomando; manobra local só por equipe. 1816 UCBT a jusante passam a depender de equipe para manobra.",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
H10,hard,taquara,2,1,"""11053522""","[""11053522"", ""11053620"", ""11056672"", ""752622332"", ""134733185"", ""258481641""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,15104,0.002,8.46,8.462,0,0,,"Falta permanente no trecho 260547810 (TQR33862), religador 10924213 aberto: 4351 clientes sem tensão; após isolar a falta e religar o tronco são, 1261 continuam sem tensão.
Isolamento (fronteira 479996584, 536994950, 57067405): abrir 479996584, abrir 536994950, abrir 57067405, fechar 10924213; relig",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M01,medium,tijuca,1,1,1307.0,1307,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,166,0.0,0.001,0.001,0,0,,"A jusante da chave 1006470683 ficam 1307 UCBT (1310 clientes, 139 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
H06,hard,ipanema,4,1,null,[],"[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,18705,0.001,0.025,0.026,0,0,,"Falta permanente no trecho 11409068 (PTS0001), religador 10933610 aberto: 1730 clientes sem tensão; após isolar a falta e religar o tronco são, 479 continuam sem tensão.
Isolamento (fronteira 10933610, 505111870, 561826961): abrir 505111870, abrir 561826961.
Proposta P-0057: sem opção viável de rest",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
H11,hard,ipanema,3,1,null,[],"[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,2380,0.0,0.022,0.022,0,0,,"Falta permanente no trecho 11730406 (PTS9924), religador 10934149 aberto: 1174 clientes sem tensão; após isolar a falta e religar o tronco são, 0 continuam sem tensão.
Isolamento (fronteira 449470191): abrir 449470191, fechar 10934149; religar o tronco são.
Proposta P-0058: sem opção viável de resta",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
H03,hard,tijuca,5,1,4.0,4,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18951,0.002,10.717,10.719,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M02,medium,tijuca,5,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M02,medium,tijuca,1,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S05,simple,ipanema,4,1,1816.0,1816,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,448,0.0,0.002,0.002,0,0,,O alimentador PTS9088 tem 1816 (UCBT).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S02,simple,tijuca,3,1,5824.0,5824,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador RCP9882 tem 5824 (UCBT).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S02,simple,tijuca,4,1,5824.0,5824,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador RCP9882 tem 5824 (UCBT).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M12,medium,ipanema,4,1,1816.0,1816,[],[],1.0,1.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,,"Chave 10934177 (NF, fechada) indisponível por falha de comunicação: não entra em planos de manobra até restabelecer o telecomando; manobra local só por equipe. 1816 UCBT a jusante passam a depender de equipe para manobra.",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
H08,hard,taquara,2,1,"""11053620""","[""11053620"", ""11056672"", ""789941518"", ""11053522"", ""11053627"", ""1007642983"", ""752622332"", ""11026494"", ""134733185"", ""258481641""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,23265,0.002,15.04,15.042,0,0,,"Falta permanente no trecho 11798327 (TQR33862), religador 10924213 aberto: 4351 clientes sem tensão; após isolar a falta e religar o tronco são, 2023 continuam sem tensão.
Isolamento (fronteira 11026473, 22826994, 528574225, 790615689): abrir 11026473, abrir 22826994, abrir 528574225, abrir 79061568",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S05,simple,ipanema,3,1,1816.0,1816,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,448,0.0,0.002,0.002,0,0,,O alimentador PTS9088 tem 1816 (UCBT).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
H05,hard,tijuca,5,1,644.0,644,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,8448,0.0,3.261,3.261,0,0,,"Melhor opção: fechar 977361689 → ALC9925, recupera 644 UCBT; margem do disjuntor 60.9 %, Vmin MT 1.032 pu. 3 opções, 3 viáveis.",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S06,simple,ipanema,2,1,31.0,31,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,449,0.001,0.001,0.002,0,0,,O alimentador PTS0001 tem 31 (chaves NA).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S08,simple,taquara,1,1,17.979,17.979,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,473,0.0,0.002,0.002,0,0,,O alimentador TQR33859 tem 17.979 km (km de rede MT).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M02,medium,tijuca,3,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M03,medium,taquara,3,1,1361.0,1361,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 640922462 ficam 1361 UCBT (1362 clientes, 169 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
M05,medium,ipanema,1,1,404.0,404,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,159,0.0,0.001,0.001,0,0,,"A jusante da chave 505111870 ficam 404 UCBT (404 clientes, 8 nós).",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S02,simple,tijuca,2,1,5824.0,5824,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador RCP9882 tem 5824 (UCBT).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
S06,simple,ipanema,4,1,31.0,31,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,449,0.0,0.002,0.002,0,0,,O alimentador PTS0001 tem 31 (chaves NA).,fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
H10,hard,taquara,4,1,"""11053522""","[""11053522"", ""11053620"", ""11056672"", ""752622332"", ""134733185"", ""258481641""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,15103,0.001,9.913,9.914,0,0,,"Falta permanente no trecho 260547810 (TQR33862), religador 10924213 aberto: 4351 clientes sem tensão; após isolar a falta e religar o tronco são, 1261 continuam sem tensão.
Isolamento (fronteira 479996584, 536994950, 57067405): abrir 479996584, abrir 536994950, abrir 57067405, fechar 10924213; relig",fake,fake-operador,1,0,42,2026-09-11T11:31:15+00:00
