grupo,caso,descricao,cluster,origem,ctmt_principal,ctmts_cluster,trecho_falta,criterio_falta,modelo_carga,fas_con,loadmult,trocas_fas_con,n_opcoes,n_viaveis,decisao,tipo_decisao,virou_decisao,opcao_score,fonte_score,score_viavel,margem_disjuntor,i_disjuntor_a,i_nominal_a,vmin_mt_pu,vmin_mt_barra,vmax_mt_pu,vmax_mt_barra,carregamento_max_mt_pct,perdas_kw,motivos,ajustes
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,cadastrado,0.8,0,6,6,11121256,restaurar,False,11121256,ALC718,True,0.6729312157114355,193.4611859066859,591.5,1.0378179393192584,alc718_mt_403300,1.0449990742107311,alc718_mt_50516,34.28998136409287,911.5321827104406,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,cadastrado,1.0,0,6,6,11121256,restaurar,False,11121256,ALC718,True,0.5951515121240736,239.46788057861048,591.5,1.0360568341154897,alc718_mt_403300,1.044998822348585,alc718_mt_50516,42.44431352954963,1256.3254777729032,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,cadastrado,1.2,0,6,6,11121256,restaurar,False,11121256,ALC718,True,0.519075076004354,284.4670925434246,591.5,1.034304072659788,alc718_mt_403300,1.0449985594723599,alc718_mt_50516,50.42007794986657,1637.1701650616708,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,cadastrado,1.4,0,6,6,11121256,restaurar,False,11121256,ALC718,True,0.4451168405026142,328.2133888427037,591.5,1.0325733450203676,alc718_mt_403300,1.0449982841292065,alc718_mt_50516,58.173773148587756,2045.3687213610383,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,rebalanceado,0.6,2301,6,6,11121256,restaurar,False,11121256,ALC718,True,0.7542953169305401,145.33432003558556,591.5,1.0396969835790306,alc718_mt_403300,1.0449992996203592,alc718_mt_50516,25.75984830835449,589.7105841004993,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,rebalanceado,0.8,2301,6,6,11121256,restaurar,False,11121256,ALC718,True,0.6752028068381253,192.1175397552489,591.5,1.037944950588699,alc718_mt_403300,1.0449990513087153,alc718_mt_50516,34.05181430803154,888.4354881176214,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,rebalanceado,1.0,2301,6,6,11121256,restaurar,False,11121256,ALC718,True,0.5976169559871463,238.00957053360295,591.5,1.0362058343610516,alc718_mt_403300,1.0449987951670858,alc718_mt_50516,42.1858237826152,1232.3776259559143,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,rebalanceado,1.2,2301,6,6,11121256,restaurar,False,11121256,ALC718,True,0.5216041254853477,282.9711597754168,591.5,1.034474351202741,alc718_mt_403300,1.0449985304554168,alc718_mt_50516,50.154919790064405,1613.4650020440813,,vminpu=0.9
alimentador,ALC683,"amostra #91 — região Tijuca, porte P, 6 opção(ões) / 6 viável(is)",cluster_ALC683-ALC718-ALC740-ALC868-ALC9946,issue #91 / docs/bench/2026-09-11-generalizacao.csv,ALC683,ALC868;ALC718;ALC740;ALC683;ALC9946,12435787,maior trecho do tronco do CTMT principal,nominal,rebalanceado,1.4,2301,6,6,11121256,restaurar,False,11121256,ALC718,True,0.44748654264365534,326.81171002627786,591.5,1.0327492483648788,alc718_mt_403300,1.044998252554242,alc718_mt_50516,57.925321740148924,2022.8047492889316,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,cadastrado,0.6,0,7,6,11009531,restaurar,False,11009531,PDG29015,True,0.6934984209741176,178.10806757194024,581.1,1.0323524245574862,pdg33010_mt_359549,1.0449992619580004,pdg29015_mt_50472,31.56858548960747,1201.3637526987395,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,cadastrado,0.8,0,7,6,11009531,restaurar,False,11009531,PDG29015,True,0.6002115105954168,232.3170911930033,581.1,1.028308414604663,pdg33010_mt_359549,1.0449989982992078,pdg29015_mt_50472,41.17671303337049,1661.4354009941414,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,cadastrado,1.0,0,7,5,11009531,restaurar,False,11009531,PDG29015,True,0.5094457108544973,285.0610974224516,581.1,1.024318154577055,pdg33010_mt_359549,1.0449987270989158,pdg29015_mt_50472,50.52517741700101,2207.548997009635,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,cadastrado,1.2,0,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.4208332279710737,336.5538112260091,581.1,1.0203015040263874,pdg33010_mt_359549,1.0449984452768946,pdg29015_mt_50472,59.65186165121618,2828.25414377649,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,cadastrado,1.4,0,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.33556565591394033,386.1027973484093,581.1,1.0163974075217725,pdg33010_mt_359549,1.0449981596495381,pdg29015_mt_50472,68.43403427140369,3510.911852884805,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,rebalanceado,0.6,3305,7,6,11009531,restaurar,False,11009531,PDG29015,True,0.6907843509152019,179.68521368317624,581.1,1.0323799364459334,pdg33010_mt_359549,1.0449992655683016,pdg29015_mt_50472,31.848110946618995,1186.2017789019146,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,rebalanceado,0.8,3305,7,6,11009531,restaurar,False,11009531,PDG29015,True,0.5968127253314294,234.2921253099064,581.1,1.0283340905612541,pdg33010_mt_359549,1.044999003415442,pdg29015_mt_50472,41.52676209084607,1642.5116375703988,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,rebalanceado,1.0,3305,7,5,11009531,restaurar,False,11009531,PDG29015,True,0.5053357240175548,287.44941077339894,581.1,1.024332788267896,pdg33010_mt_359549,1.0449987338855757,pdg29015_mt_50472,50.94847793357455,2185.8750604745746,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,rebalanceado,1.2,3305,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.4160916828598141,339.309123090162,581.1,1.0203029947907687,pdg33010_mt_359549,1.04499845427668,pdg29015_mt_50472,60.14021058036961,2805.703928065153,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,curva,rebalanceado,1.4,3305,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.33032605048577435,389.14753206271655,581.1,1.0163828490050493,pdg33010_mt_359549,1.0449981687784164,pdg29015_mt_50472,68.97368198668781,3488.7140619229976,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,cadastrado,0.6,0,7,5,11009531,restaurar,False,11009531,PDG29015,True,0.5448561676407639,264.4840809839521,581.1,1.0259740848810257,pdg33010_mt_359549,1.0449988308079645,pdg29015_mt_50472,46.87805724679343,2038.1318025392939,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,cadastrado,0.8,0,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.4072234294494778,344.46246514690847,581.1,1.0198851497573957,pdg33010_mt_359549,1.044998405109535,pdg29015_mt_50472,61.05360364621848,2995.252627474839,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,cadastrado,1.0,0,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.2754288243070683,421.0483101951626,581.1,1.0139253042986154,pdg33010_mt_359549,1.0449979697474088,pdg29015_mt_50472,74.62784851626176,4091.305624302732,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,cadastrado,1.2,0,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.15011489944553888,493.8682319321974,581.1,1.0080272920745674,pdg33010_mt_359549,1.0449975093896293,pdg29015_mt_50472,87.53461534905716,5298.66945356285,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,cadastrado,1.4,0,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.031304268445081704,562.909089606563,581.1,1.0024672689226983,pdg33010_mt_359549,1.0449970617840119,pdg29015_mt_50472,99.77157054491937,6588.133675457883,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,rebalanceado,0.6,3297,7,5,11009531,restaurar,False,11009531,PDG29015,True,0.5416204892229418,266.3643337125485,581.1,1.0259644137855077,pdg33010_mt_359549,1.044998831408643,pdg29015_mt_50472,47.21131075404729,2014.9985488450327,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,rebalanceado,0.8,3297,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.40312529916227025,346.8438886568048,581.1,1.0198409064066283,pdg33010_mt_359549,1.0449984050254448,pdg29015_mt_50472,61.47568700532434,2971.789840731144,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,rebalanceado,1.0,3297,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.270805297613454,423.7350415568219,581.1,1.0138616161194878,pdg33010_mt_359549,1.0449979694316944,pdg29015_mt_50472,75.10404596244432,4070.957869999345,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,rebalanceado,1.2,3297,7,1,11009531,restaurar,False,11009531,PDG29015,True,0.1449599780045331,496.8637567815658,581.1,1.0079414725435898,pdg33010_mt_359549,1.0449975101352689,pdg29015_mt_50472,88.0655445809673,5280.871753546667,,vminpu=0.9
alimentador,PDG33010,"amostra #91 — região Jacarepaguá/Taquara, porte M, 7 opção(ões) / 5 viável(is)",cluster_PDG33010-PDG219-PDG29015-PDG29724-PDG29731-PDG33499-PDG33662-TQR00005,issue #91 / docs/bench/2026-09-11-generalizacao.csv,PDG33010,PDG29731;PDG33010;PDG219;PDG29015;PDG29724;PDG33499;PDG33662;TQR00005,12311381,maior trecho do tronco do CTMT principal,nominal,rebalanceado,1.4,3297,7,0,sem transferência,sem_opcao_viavel,True,11009531,PDG29015,False,0.025790689372200814,566.1130304058141,581.1,1.002359702073808,pdg33010_mt_359549,1.0449970614511355,pdg29015_mt_50472,100.33944023406855,6575.069586467893,"6 trecho(s) MT acima de 100 % (Line.smt_12410229 100 %, Line.smt_12410217 100 %, Line.smt_809797246 100 %)",vminpu=0.9
